KEY,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,INDUSTRYPERCENT,CANDTOTAL,INCUMBENT,VOTES,PERCENT,WINNER,rank 1,rank 2,rank 3,rank 4,rank 5,AMOUNT of 1,AMOUNT of 2,AMOUNT of 3,AMOUNT of 4,AMOUNT of 5
RI|2|JIM|LANGEVIN|2014,2014,RI,JIM,LANGEVIN,2,JIM LANGEVIN,D,0.027384235,692004,1,105318,0.623,W,Not for profit,Industrials,Not publicly traded,Financials,Health Care,316010,136000,131925,46450,22169
RI|2|RHUE|REIS|2014,2014,RI,RHUE,REIS,2,RHUE REIS,R,0.191277735,5228,0,63677,0.377,L,Not for profit,Consumer Staples,Consumer Discretionary,NULL,NULL,3228,1000,1000,0,0
RI|S|JACK|REED|2014,2014,RI,JACK,REED,S,JACK REED,D,0.060525159,2687527,1,222776,0.707,W,Not publicly traded,Not for profit,Financials,Industrials,Consumer Discretionary,846410,786254,600800,243500,162663
RI|S|MARK|ZACCARIA|2014,2014,RI,MARK,ZACCARIA,S,MARK ZACCARIA,R,0.150724638,17250,0,92389,0.293,L,Not for profit,Consumer Discretionary,Energy,Industrials,Not publicly traded,11400,2600,2600,400,250
SC|1|MARK|SANFORD|2014,2014,SC,MARK,SANFORD,1,MARK SANFORD,R,0.140405126,1050389,1,NA,NA,L,Not publicly traded,Financials,Not for profit,Consumer Discretionary,Materials,245460,243050,205850,147480,107250
SC|2|JOE|WILSON|2014,2014,SC,JOE,WILSON,2,JOE WILSON,R,0.125156762,594055,1,121379,0.626,W,Industrials,Not publicly traded,Not for profit,Consumer Discretionary,Financials,165350,121176,104979,74350,47050
SC|3|JEFF|DUNCAN|2014,2014,SC,JEFF,DUNCAN,3,JEFF DUNCAN,R,0.090182531,341585,1,116021,0.714,W,Not for profit,Energy,Not publicly traded,Health Care,Financials,60800,50600,48775,44750,31950
SC|4|TREY|GOWDY|2014,2014,SC,TREY,GOWDY,4,TREY GOWDY,R,0.151022202,414204,1,125930,0.852,W,Financials,Not publicly traded,Consumer Discretionary,Not for profit,Consumer Staples,90050,67550,62554,51650,36450
SC|5|MICK|MULVANEY|2014,2014,SC,MICK,MULVANEY,5,MICK MULVANEY,R,0.041443074,817893,1,102017,0.589,W,Financials,Not for profit,Not publicly traded,Consumer Discretionary,Materials,450000,142323,105474,33896,26100
SC|5|THOMAS|ADAMS|2014,2014,SC,THOMAS,ADAMS,5,THOMAS A ADAMS,D,0.021450021,23310,0,71119,0.411,L,Not for profit,Not publicly traded,Information Technology,NULL,NULL,20210,2600,500,0,0
SC|6|JAMES|CLYBURN|2014,2014,SC,JAMES,CLYBURN,6,JAMES E CLYBURN,D,0.028556299,1418251,1,125172,0.728,W,Not for profit,Financials,Not publicly traded,Health Care,Utilities,364750,310611,220992,168810,133250
SC|7|GLORIA|BROMELLTINUBU|2014,2014,SC,GLORIA,BROMELLTINUBU,7,GLORIA BROMELLTINUBU,D,0.03402981,102851,0,68412,0.4,L,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Materials,71200,17700,4200,3500,2000
SC|7|TOM|RICE|2014,2014,SC,TOM,RICE,7,TOM RICE,R,0.050945982,736113,1,102576,0.6,W,Not publicly traded,Not for profit,Financials,Industrials,Consumer Staples,192071,144586,111149,95905,44150
SC|S|BRAD|HUTTO|2014,2014,SC,BRAD,HUTTO,S,BRAD HUTTO,D,0.033840514,273341,0,475532,0.389,L,Not for profit,Not publicly traded,Consumer Staples,Financials,Consumer Discretionary,127681,96010,15600,12200,9250
SC|S|JILL|BOSSI|2014,2014,SC,JILL,BOSSI,S,JILL BOSSI,I,0.090909091,5500,0,21450,0.018,L,Not for profit,Health Care,NULL,NULL,NULL,5000,500,0,0,0
SC|S|JOYCE|DICKERSON|2014,2014,SC,JOYCE,DICKERSON,S,JOYCE DICKERSON,D,0.010683761,23400,0,454279,0.371,L,Not for profit,Not publicly traded,Materials,Information Technology,Telecommunication Services,10550,5700,3650,1750,1000
SC|S|LINDSEY|GRAHAM|2014,2014,SC,LINDSEY,GRAHAM,S,LINDSEY GRAHAM,R,0.114828473,6099637,1,665605,0.545,L,Not publicly traded,Not for profit,Financials,Consumer Discretionary,Utilities,1940835,1450180,1337711,700412,306756
SC|S|TIM|SCOTT|2014,2014,SC,TIM,SCOTT,S,TIM SCOTT,R,0.059217728,3644179,1,749266,0.612,W,Financials,Not for profit,Not publicly traded,Energy,Consumer Discretionary,969429,936303,663871,288001,215800
SC|S|VICTOR|KOCHER|2014,2014,SC,VICTOR,KOCHER,S,VICTOR KOCHER,I,1,3400,0,33481,0.027,L,Not for profit,NULL,NULL,NULL,NULL,3400,0,0,0,0
SD|1|CORINNA|ROBINSON|2014,2014,SD,CORINNA,ROBINSON,0,CORINNA ROBINSON,D,0.024398873,81971,0,92438,0.335,L,Not for profit,Not publicly traded,Health Care,Other,Consumer Staples,61971,6750,3700,3000,2750
SD|1|KRISTI|NOEM|2014,2014,SD,KRISTI,NOEM,0,KRISTI NOEM,R,0.079612444,1284975,1,183796,0.665,W,Not for profit,Financials,Consumer Staples,Not publicly traded,Consumer Discretionary,344511,234860,214948,164306,102300
SD|S|GORDON|HOWIE|2014,2014,SD,GORDON,HOWIE,S,GORDON HOWIE,I,0.722222222,10800,0,8469,0.03,L,Financials,Not publicly traded,Materials,NULL,NULL,7800,2000,1000,0,0
SD|S|LARRY|PRESSLER|2014,2014,SD,LARRY,PRESSLER,S,LARRY PRESSLER,I,0.06333093,108162,0,47728,0.171,L,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Industrials,59262,19000,16350,6850,2600
SD|S|MIKE|ROUNDS|2014,2014,SD,MIKE,ROUNDS,S,MIKE ROUNDS,R,0.111321323,2343666,0,140721,0.504,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Energy,729431,585230,310955,260900,178150
SD|S|RICK|WEILAND|2014,2014,SD,RICK,WEILAND,S,RICK WEILAND,D,0.052056445,1034358,0,82408,0.295,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,712377,182623,64818,53845,20695
TN|1|PHIL|ROE|2014,2014,TN,PHIL,ROE,1,PHIL ROE,R,0.054187427,293426,1,115276,0.828,W,Not for profit,Not publicly traded,Consumer Staples,Industrials,Health Care,115326,51550,23700,23300,23150
TN|2|BOB|SCOTT|2014,2014,TN,BOB,SCOTT,2,BOB SCOTT,D,0.909090909,11000,0,37599,0.226,L,Financials,Not for profit,NULL,NULL,NULL,10000,1000,0,0,0
TN|2|JOHN|DUNCAN|2014,2014,TN,JOHN,DUNCAN,2,JOHN J DUNCAN JR,R,0.047497993,373700,1,120853,0.725,W,Industrials,Not publicly traded,Not for profit,Materials,Financials,171500,72150,34000,24000,21000
TN|3|CHUCK|FLEISCHMANN|2014,2014,TN,CHUCK,FLEISCHMANN,3,CHUCK FLEISCHMANN,R,0.059102366,874855,1,97301,0.624,W,Not for profit,Not publicly traded,Financials,Health Care,Consumer Discretionary,258599,205000,135300,99050,51706
TN|3|MARY|HEADRICK|2014,2014,TN,MARY,HEADRICK,3,MARY MARGARET HEADRICK,D,0.128076787,67928,0,53943,0.346,L,Not for profit,Consumer Discretionary,Not publicly traded,Materials,Health Care,39208,8700,5070,3850,3100
TN|4|LENDA|SHERRELL|2014,2014,TN,LENDA,SHERRELL,4,LENDA SHERRELL,D,0.039856471,435312,0,51338,0.353,L,Financials,Not for profit,Not publicly traded,Health Care,Consumer Discretionary,171900,165138,51250,22031,17350
TN|4|SCOTT|DESJARLAIS|2014,2014,TN,SCOTT,DESJARLAIS,4,SCOTT DESJARLAIS,R,0.077627543,400631,1,84781,0.583,W,Not for profit,Not publicly traded,Health Care,Materials,Consumer Discretionary,214041,43340,42600,32900,31100
TN|5|BOB|RIES|2014,2014,TN,BOB,RIES,5,BOB RIES,R,0.167022362,21554,0,54939,0.358,L,Health Care,Not for profit,Consumer Discretionary,Materials,Consumer Staples,8800,7650,3600,904,300
TN|5|JIM|COOPER|2014,2014,TN,JIM,COOPER,5,JIM COOPER,D,0.081107428,512900,1,95635,0.623,W,Financials,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,126050,120750,118700,53500,41600
TN|6|DIANE|BLACK|2014,2014,TN,DIANE,BLACK,6,DIANE BLACK,R,0.039199102,905633,1,115190,0.711,W,Financials,Not for profit,Health Care,Not publicly traded,Energy,226599,181100,174519,146390,58375
TN|7|DANIEL|CRAMER|2014,2014,TN,DANIEL,CRAMER,7,DANIEL NELSON CRAMER,D,1,10000,0,42260,0.268,L,Not for profit,NULL,NULL,NULL,NULL,10000,0,0,0,0
TN|7|MARSHA|BLACKBURN|2014,2014,TN,MARSHA,BLACKBURN,7,MARSHA BLACKBURN,R,0.160615413,1244563,1,110498,0.7,W,Health Care,Not for profit,Consumer Discretionary,Financials,Not publicly traded,284550,263750,199896,135826,130441
TN|8|STEVE|FINCHER|2014,2014,TN,STEVE,FINCHER,8,STEVE FINCHER,R,0.285466942,1161483,1,122205,0.708,W,Financials,Consumer Staples,Not publicly traded,Not for profit,Industrials,363200,331565,201885,105333,53350
TN|9|CHARLOTTE|BERGMANN|2014,2014,TN,CHARLOTTE,BERGMANN,9,CHARLOTTE BERGMANN,R,1,8100,0,27163,0.233,L,Not for profit,NULL,NULL,NULL,NULL,8100,0,0,0,0
TN|9|STEVE|COHEN|2014,2014,TN,STEVE,COHEN,9,STEVE COHEN,D,0.104509284,471250,1,87308,0.75,W,Not for profit,Not publicly traded,Consumer Discretionary,Industrials,Telecommunication Services,206650,80700,49250,43500,37500
TN|S|GORDON|BALL|2014,2014,TN,GORDON,BALL,S,GORDON BALL,D,0.052975576,72675,0,437175,0.318,L,Not publicly traded,Not for profit,Industrials,Consumer Discretionary,Health Care,36150,22775,5200,3850,3000
TN|S|LAMAR|ALEXANDER|2014,2014,TN,LAMAR,ALEXANDER,S,LAMAR ALEXANDER,R,0.064825777,3586274,1,849748,0.619,W,Not for profit,Financials,Not publicly traded,Health Care,Consumer Discretionary,976518,673150,623220,609367,232483
TX|1|LOUIS|GOHMERT|2014,2014,TX,LOUIS,GOHMERT,1,LOUIS B GOHMERT JR,R,0.056722114,460138,1,114925,0.775,W,Not for profit,Financials,Not publicly traded,Energy,Industrials,172800,78450,58188,45000,28600
TX|1|SHIRLEY|MCKELLAR|2014,2014,TX,SHIRLEY,MCKELLAR,1,SHIRLEY MCKELLAR,D,0.030845157,16210,0,33409,0.225,L,Not for profit,Other,Health Care,Consumer Staples,NULL,12260,1950,1500,500,0
TX|2|TED|POE|2014,2014,TX,TED,POE,2,TED POE,R,0.130994503,540099,1,101795,0.68,W,Not publicly traded,Not for profit,Energy,Consumer Discretionary,Industrials,149870,84729,79600,70750,46500
TX|3|SAM|JOHNSON|2014,2014,TX,SAM,JOHNSON,3,SAM JOHNSON,R,0.08098727,634112,1,112726,0.82,W,Financials,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,178450,112450,95279,66363,51355
TX|4|JOHN|RATCLIFFE|2014,2014,TX,JOHN,RATCLIFFE,4,JOHN LEE RATCLIFFE,R,0.019982983,517140,0,NA,NA,L,Not for profit,Not publicly traded,Energy,Financials,Materials,312294,67012,50800,30400,27600
TX|5|JEB|HENSARLING|2014,2014,TX,JEB,HENSARLING,5,JEB HENSARLING,R,0.062192393,2309768,1,89638,0.855,W,Financials,Not publicly traded,Not for profit,Consumer Discretionary,Industrials,1397986,376399,147083,143650,105700
TX|6|DAVID|COZAD|2014,2014,TX,DAVID,COZAD,6,DAVID COZAD,D,0.111111111,2250,0,54986,0.364,L,Not for profit,Consumer Discretionary,Telecommunication Services,NULL,NULL,1750,250,250,0,0
TX|6|JOE|BARTON|2014,2014,TX,JOE,BARTON,6,JOE BARTON,R,0.205537208,711550,1,92285,0.612,W,Energy,Consumer Discretionary,Utilities,Industrials,Not for profit,151250,146250,101500,60900,56900
TX|7|JAMES|CARGAS|2014,2014,TX,JAMES,CARGAS,7,JAMES CARGAS,D,0.062247963,36949,0,49341,0.345,L,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Consumer Staples,23850,7963,2300,1250,836
TX|7|JOHN|CULBERSON|2014,2014,TX,JOHN,CULBERSON,7,JOHN CULBERSON,R,0.095428846,487798,1,90422,0.633,W,Industrials,Not for profit,Energy,Not publicly traded,Consumer Discretionary,106648,94000,88300,73900,46550
TX|8|KEVIN|BRADY|2014,2014,TX,KEVIN,BRADY,8,KEVIN BRADY,R,0.064361757,1959238,1,124897,0.893,W,Health Care,Not for profit,Financials,Not publicly traded,Energy,390910,352292,329032,325674,315950
TX|9|AL|GREEN|2014,2014,TX,AL,GREEN,9,AL GREEN,D,0.026766356,336243,1,77979,0.908,W,Not publicly traded,Not for profit,Financials,Industrials,Energy,133768,112350,56575,14950,9000
TX|10|MICHAEL|MCCAUL|2014,2014,TX,MICHAEL,MCCAUL,10,MICHAEL MCCAUL,R,0.070337149,1000595,1,109311,0.622,W,Industrials,Financials,Not publicly traded,Energy,Not for profit,222150,185234,165831,79300,77150
TX|10|TAWANA|CADIEN|2014,2014,TX,TAWANA,CADIEN,10,TAWANA W CADIEN,D,0.076923077,3250,0,60020,0.341,L,Not for profit,Not publicly traded,Industrials,NULL,NULL,2000,1000,250,0,0
TX|11|MIKE|CONAWAY|2014,2014,TX,MIKE,CONAWAY,11,MIKE CONAWAY,R,0.334313362,1433631,1,107752,0.903,W,Consumer Staples,Financials,Energy,Not publicly traded,Not for profit,479282,285700,269486,198663,102350
TX|12|KAY|GRANGER|2014,2014,TX,KAY,GRANGER,12,KAY GRANGER,R,0.081697374,869673,1,113105,0.713,W,Industrials,Not publicly traded,Not for profit,Financials,Energy,258150,197993,123750,89430,83200
TX|12|MARK|GREENE|2014,2014,TX,MARK,GREENE,12,MARK GREENE,D,0.132075472,26500,0,41720,0.263,L,Not for profit,Materials,Consumer Discretionary,Not publicly traded,Other,9500,8000,3500,2250,2000
TX|13|MAC|THORNBERRY|2014,2014,TX,MAC,THORNBERRY,13,MAC THORNBERRY,R,0.020163198,1088617,1,110636,0.843,W,Industrials,Not publicly traded,Not for profit,Energy,Consumer Staples,329350,239635,185392,107700,72875
TX|14|DON|BROWN|2014,2014,TX,DON,BROWN,14,DON BROWN,D,0.099009901,20200,0,52420,0.361,L,Not for profit,Not publicly traded,Consumer Discretionary,Information Technology,Financials,10100,6850,2000,1000,250
TX|14|RANDY|WEBER|2014,2014,TX,RANDY,WEBER,14,RANDY WEBER,R,0.114464459,524451,1,89876,0.618,W,Not publicly traded,Energy,Financials,Not for profit,Consumer Discretionary,98865,88000,73400,73167,60031
TX|15|EDDIE|ZAMORA|2014,2014,TX,EDDIE,ZAMORA,15,EDDIE ZAMORA,R,0.082552432,89640,0,38551,0.431,L,Materials,Not for profit,Industrials,Consumer Discretionary,Financials,44100,17615,8375,7400,4600
TX|15|RUBEN|HINOJOSA|2014,2014,TX,RUBEN,HINOJOSA,15,RUBEN HINOJOSA,D,0.083927615,405111,1,48561,0.542,W,Not for profit,Financials,Consumer Staples,Not publicly traded,Consumer Discretionary,139200,73300,67261,37350,34000
TX|16|BETO|OROURKE|2014,2014,TX,BETO,OROURKE,16,BETO OROURKE,D,0.036076739,296590,1,49257,0.675,W,Not for profit,Not publicly traded,Financials,Consumer Staples,Energy,96790,59850,36150,33700,20500
TX|17|BILL|FLORES|2014,2014,TX,BILL,FLORES,17,BILL FLORES,R,0.085074289,833977,1,85085,0.646,W,Energy,Not for profit,Financials,Not publicly traded,Consumer Discretionary,222389,194549,108190,83350,70950
TX|18|SEAN|SEIBERT|2014,2014,TX,SEAN,SEIBERT,18,SEAN SEIBERT,R,0.333333333,1500,0,26194,0.248,L,Not publicly traded,Financials,NULL,NULL,NULL,1000,500,0,0,0
TX|18|SHEILA|LEE|2014,2014,TX,SHEILA,LEE,18,SHEILA JACKSON LEE,D,0.056326723,322671,1,75963,0.718,W,Not for profit,Not publicly traded,Financials,Materials,Consumer Discretionary,162200,43050,27196,24700,18175
TX|19|NEAL|MARCHBANKS|2014,2014,TX,NEAL,MARCHBANKS,19,NEAL MARCHBANKS,D,0.013462574,29712,0,21350,0.184,L,Not for profit,Not publicly traded,Consumer Discretionary,Consumer Staples,NULL,19962,9100,400,250,0
TX|19|RANDY|NEUGEBAUER|2014,2014,TX,RANDY,NEUGEBAUER,19,RANDY NEUGEBAUER,R,0.01164171,1309945,1,89701,0.772,W,Financials,Not publicly traded,Energy,Consumer Staples,Industrials,734063,214850,113350,107082,76450
TX|20|JOAQUIN|CASTRO|2014,2014,TX,JOAQUIN,CASTRO,20,JOAQUIN CASTRO,D,0.145637454,668887,1,66538,0.757,W,Not publicly traded,Consumer Discretionary,Financials,Not for profit,Industrials,218867,97415,89420,88700,69000
TX|21|LAMAR|SMITH|2014,2014,TX,LAMAR,SMITH,21,LAMAR SMITH,R,0.20686025,921395,1,135513,0.718,W,Not publicly traded,Consumer Discretionary,Financials,Not for profit,Energy,202550,190600,136805,128500,94550
TX|22|PETE|OLSON|2014,2014,TX,PETE,OLSON,22,PETE OLSON,R,0.067677453,978908,1,100780,0.666,W,Energy,Not for profit,Not publicly traded,Financials,Health Care,263500,142300,133810,85650,75600
TX|23|PETE|GALLEGO|2014,2014,TX,PETE,GALLEGO,23,PETE GALLEGO,D,0.117061055,1247332,1,55436,0.477,L,Not for profit,Not publicly traded,Consumer Staples,Financials,Health Care,586856,312287,146014,86000,45925
TX|23|WILL|HURD|2014,2014,TX,WILL,HURD,23,WILL HURD,R,0.040147446,836915,0,57901,0.498,W,Not for profit,Financials,Not publicly traded,Energy,Consumer Discretionary,338999,176750,141243,107873,33600
TX|24|KENNY|MARCHANT|2014,2014,TX,KENNY,MARCHANT,24,KENNY MARCHANT,R,0.042438292,565527,1,93446,0.651,W,Financials,Not publicly traded,Energy,Industrials,Consumer Staples,242250,63750,58500,50998,46814
TX|24|PATRICK|MCGEHEARTY|2014,2014,TX,PATRICK,MCGEHEARTY,24,PATRICK MCGEHEARTY,D,0.839846252,1561,0,46360,0.323,L,Not for profit,Not publicly traded,NULL,NULL,NULL,1311,250,0,0,0
TX|25|MARCO|MONTOYA|2014,2014,TX,MARCO,MONTOYA,25,MARCO MONTOYA,D,0.175002578,9697,0,64341,0.362,L,Not for profit,Consumer Discretionary,NULL,NULL,NULL,8000,1697,0,0,0
TX|25|ROGER|WILLIAMS|2014,2014,TX,ROGER,WILLIAMS,25,ROGER WILLIAMS,R,0.151780408,1194614,1,106929,0.602,W,Financials,Not publicly traded,Energy,Consumer Discretionary,Not for profit,238548,217825,190250,181319,152465
TX|26|MICHAEL|BURGESS|2014,2014,TX,MICHAEL,BURGESS,26,MICHAEL BURGESS,R,0.067107872,970825,1,116758,0.827,W,Not for profit,Health Care,Not publicly traded,Financials,Energy,415795,231350,72475,66100,65150
TX|27|BLAKE|FARENTHOLD|2014,2014,TX,BLAKE,FARENTHOLD,27,BLAKE FARENTHOLD,R,0.083734577,674154,1,83270,0.636,W,Not publicly traded,Energy,Not for profit,Industrials,Financials,138508,113025,105008,93850,85250
TX|27|WESLEY|REED|2014,2014,TX,WESLEY,REED,27,WESLEY REED,D,0.044664413,207100,0,44112,0.337,L,Not for profit,Not publicly traded,Industrials,Financials,Consumer Discretionary,118850,38900,18200,9600,9250
TX|28|HENRY|CUELLAR|2014,2014,TX,HENRY,CUELLAR,28,HENRY CUELLAR,D,0.160437262,797508,1,62471,0.821,W,Energy,Consumer Staples,Consumer Discretionary,Not for profit,Not publicly traded,129800,128550,127950,107150,104058
TX|29|GENE|GREEN|2014,2014,TX,GENE,GREEN,29,GENE GREEN,D,0.066017557,795243,1,41229,0.895,W,Not for profit,Energy,Health Care,Not publicly traded,Materials,278900,117350,87044,59950,55800
TX|30|EDDIE|JOHNSON|2014,2014,TX,EDDIE,JOHNSON,30,EDDIE BERNICE JOHNSON,D,0.019055265,393592,1,92971,0.879,W,Not for profit,Industrials,Not publicly traded,Telecommunication Services,Health Care,175150,101500,66872,13000,11000
TX|31|JOHN|CARTER|2014,2014,TX,JOHN,CARTER,31,JOHN CARTER,R,0.073798484,621964,1,91484,0.641,W,Industrials,Not publicly traded,Not for profit,Energy,Consumer Discretionary,193750,145950,69565,46600,45900
TX|31|LOUIE|MINOR|2014,2014,TX,LOUIE,MINOR,31,LOUIE MINOR,D,0.031293028,23967,0,45634,0.32,L,Not for profit,Not publicly traded,Information Technology,Consumer Discretionary,Industrials,14860,6300,1407,750,400
TX|32|FRANK|PEREZ|2014,2014,TX,FRANK,PEREZ,32,FRANK PEREZ,D,0.909090909,2750,0,55281,0.354,L,Consumer Discretionary,Not for profit,NULL,NULL,NULL,2500,250,0,0,0
TX|32|PETE|SESSIONS|2014,2014,TX,PETE,SESSIONS,32,PETE SESSIONS,R,0.082661203,1991926,1,96420,0.618,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Energy,659966,582130,213525,164655,137150
TX|33|MARC|VEASEY|2014,2014,TX,MARC,VEASEY,33,MARC VEASEY,D,0.054025937,895866,1,43728,0.865,W,Not for profit,Not publicly traded,Health Care,Financials,Industrials,347654,243663,76600,56050,51999
TX|34|FILEMON|VELA|2014,2014,TX,FILEMON,VELA,34,FILEMON VELA,D,0.142595602,524911,1,47457,0.596,W,Not for profit,Not publicly traded,Consumer Staples,Industrials,Health Care,133797,130100,74850,52514,32750
TX|34|LARRY|SMITH|2014,2014,TX,LARRY,SMITH,34,LARRY SMITH,R,0.016119747,43425,0,30617,0.384,L,Not for profit,Not publicly traded,Energy,Financials,Consumer Discretionary,27850,8675,5200,1000,700
TX|35|LLOYD|DOGGETT|2014,2014,TX,LLOYD,DOGGETT,35,LLOYD DOGGETT,D,0.027357179,683550,1,60027,0.625,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,369200,213200,42850,18700,13500
TX|35|SUSAN|NARVAIZ|2014,2014,TX,SUSAN,NARVAIZ,35,SUSAN NARVAIZ,R,0.010033109,99670,0,31985,0.333,L,Not publicly traded,Not for profit,Financials,Industrials,Materials,45675,19855,17650,7240,5250
TX|36|BRIAN|BABIN|2014,2014,TX,BRIAN,BABIN,36,BRIAN BABIN,R,0.06776427,692843,0,100933,0.76,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Consumer Staples,341676,94202,93550,46950,41800
TX|36|MICHAEL|COLE|2014,2014,TX,MICHAEL,COLE,36,MICHAEL COLE,D,0.98017918,12613,0,29291,0.22,L,Not for profit,Not publicly traded,NULL,NULL,NULL,12363,250,0,0,0
TX|S|DAVID|ALAMEEL|2014,2014,TX,DAVID,ALAMEEL,S,DAVID ALAMEEL,D,0.105152471,9510,0,1594252,0.344,L,Not publicly traded,Not for profit,Consumer Discretionary,Materials,NULL,5480,2530,1000,500,0
TX|S|JOHN|CORNYN|2014,2014,TX,JOHN,CORNYN,S,JOHN CORNYN,R,0.071631747,9157085,1,2855068,0.616,W,Financials,Not publicly traded,Not for profit,Energy,Health Care,2380176,2003164,1921971,1214531,758514
UT|1|DONNA|MCALEER|2014,2014,UT,DONNA,MCALEER,1,DONNA MCALEER,D,0.151090648,158117,0,31668,0.29,L,Not for profit,Consumer Discretionary,Financials,Not publicly traded,Materials,77513,23890,23466,12392,9103
UT|1|ROB|BISHOP|2014,2014,UT,ROB,BISHOP,1,ROB BISHOP,R,0.087943886,422997,1,70240,0.642,W,Energy,Industrials,Not publicly traded,Not for profit,Consumer Discretionary,111100,96000,68247,60000,37200
UT|2|BILL|BARRON|2014,2014,UT,BILL,BARRON,2,BILL BARRON,I,0.024,12500,0,1461,0.011,L,Not for profit,Consumer Staples,Not publicly traded,Consumer Discretionary,Materials,9950,1000,1000,300,250
UT|2|CHRIS|STEWART|2014,2014,UT,CHRIS,STEWART,2,CHRIS STEWART,R,0.041976608,458017,1,76966,0.604,W,Not for profit,Not publicly traded,Energy,Financials,Industrials,102600,71467,65350,59400,57774
UT|2|LUZ|ROBLES|2014,2014,UT,LUZ,ROBLES,2,LUZ ROBLES,D,0.129878353,74231,0,42356,0.332,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,25077,17845,10250,9641,9159
UT|3|JASON|CHAFFETZ|2014,2014,UT,JASON,CHAFFETZ,3,JASON CHAFFETZ,R,0.268609404,617994,1,94571,0.723,W,Consumer Discretionary,Financials,Not publicly traded,Health Care,Information Technology,165999,112000,88146,86964,41088
UT|4|DOUG|OWENS|2014,2014,UT,DOUG,OWENS,4,DOUG OWENS,D,0.06765398,414728,0,60165,0.468,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,216363,89557,50000,28058,12250
UT|4|MIA|LOVE|2014,2014,UT,MIA,LOVE,4,MIA LOVE,R,0.099824263,1248454,0,64390,0.5,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Energy,694720,177253,153955,124626,56000
VA|1|NORM|MOSHER|2014,2014,VA,NORM,MOSHER,1,NORM MOSHER,D,0.053347559,37490,0,72053,0.345,L,Not for profit,Consumer Discretionary,Consumer Staples,Not publicly traded,Information Technology,29740,2000,1500,1250,1000
VA|1|ROB|WITTMAN|2014,2014,VA,ROB,WITTMAN,1,ROB WITTMAN,R,0.039721666,673436,1,131596,0.63,W,Industrials,Not for profit,Not publicly traded,Financials,Consumer Staples,244536,193150,93150,46750,34200
VA|2|SCOTT|RIGELL|2014,2014,VA,SCOTT,RIGELL,2,SCOTT RIGELL,R,0.146049976,899425,1,138149,0.579,W,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Financials,260018,166900,159150,131361,76330
VA|2|SUZANNE|PATRICK|2014,2014,VA,SUZANNE,PATRICK,2,SUZANNE PATRICK,D,0.013007441,495870,0,100585,0.421,L,Not for profit,Not publicly traded,Financials,Industrials,Consumer Discretionary,295056,120314,60150,8700,6450
VA|3|BOBBY|SCOTT|2014,2014,VA,BOBBY,SCOTT,3,BOBBY SCOTT,D,0.042113843,368050,1,NA,NA,L,Not for profit,Not publicly traded,Financials,Industrials,Telecommunication Services,170000,62300,42000,25500,20000
VA|4|ELLIOTT|FAUSZ|2014,2014,VA,ELLIOTT,FAUSZ,4,ELLIOTT FAUSZ,D,0.022120953,10533,0,75214,0.375,L,Not for profit,Not publicly traded,Industrials,Health Care,Consumer Staples,6800,2000,1000,250,250
VA|4|RANDY|FORBES|2014,2014,VA,RANDY,FORBES,4,RANDY FORBES,R,0.055559586,744246,1,121134,0.603,W,Industrials,Not publicly traded,Not for profit,Financials,Consumer Discretionary,236306,174067,140421,78522,41350
VA|5|PAUL|JONES|2014,2014,VA,PAUL,JONES,5,PAUL JONES,I,0.142857143,1750,0,4268,0.021,L,Not publicly traded,Not for profit,NULL,NULL,NULL,1500,250,0,0,0
VA|5|ROBERT|HURT|2014,2014,VA,ROBERT,HURT,5,ROBERT HURT,R,0.042448872,817454,1,124381,0.61,W,Financials,Not for profit,Not publicly traded,Consumer Discretionary,Utilities,386249,156954,128888,34700,29000
VA|5|WALTER|GAUGHAN|2014,2014,VA,WALTER,GAUGHAN,5,WALTER LAWRENCE GAUGHAN,D,0.068376934,39487,0,72905,0.358,L,Not for profit,Consumer Discretionary,Not publicly traded,Materials,Consumer Staples,28471,2700,2366,1750,1500
VA|6|BOB|GOODLATTE|2014,2014,VA,BOB,GOODLATTE,6,BOB GOODLATTE,R,0.329456906,1369044,1,133202,0.755,W,Consumer Discretionary,Not publicly traded,Telecommunication Services,Information Technology,Consumer Staples,451041,267956,145700,116336,100311
VA|7|DAVE|BRAT|2014,2014,VA,DAVE,BRAT,7,DAVE BRAT,R,0.038477712,625427,0,147897,0.609,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Energy,391021,84416,59140,24065,22250
